"TimeSeriesID","Year","Latitude","Longitude","Country","growth_rate","logval_prev","temp_prev","precip_prev","extTemp_prev","extPrecip_prev","extTemp_abslat","extPrecip_abslat"
"G2961",2009,53.96543,-2.439225251,"GBR",0.135852478935295,0.237794993273923,9.010928020929,1520.76077461243,15,8,809.48145,431.72344
"G2961",2010,53.96543,-2.439225251,"GBR",-0.0312247913870115,0.373647472209218,9.10454996884144,1318.35389137268,8,5,431.72344,269.82715
"G2961",2011,53.96543,-2.439225251,"GBR",-0.122053048370812,0.342422680822206,7.86530488419208,968.973636627197,3,4,161.89629,215.86172
"G2961",2012,53.96543,-2.439225251,"GBR",0.101849662282525,0.220369632451394,9.587257721435,1293.32661628723,18,5,971.37774,269.82715
"G2961",2013,53.96543,-2.439225251,"GBR",0.441208698829018,0.322219294733919,8.69635036412919,1626.49154663086,10,7,539.6543,377.75801
"G2961",2014,53.96543,-2.439225251,"GBR",-0.121557448086624,0.763427993562937,8.64426737049399,1164.30687904358,7,5,377.75801,269.82715
"G2961",2015,53.96543,-2.439225251,"GBR",-0.131996260471594,0.641870545476313,9.90628427479369,1369.948387146,12,6,647.58516,323.79258
"G2961",2016,53.96543,-2.439225251,"GBR",-0.270574805877827,0.509874285004719,9.07884797048356,1548.22301864624,31,11,1672.92833,593.61973
"G2961",2017,53.96543,-2.439225251,"GBR",0.173496949589651,0.239299479126893,9.33805939825511,1247.77412414551,15,7,809.48145,377.75801
"G2961",2018,53.96543,-2.439225251,"GBR",0.025112606822955,0.412796428716543,9.5432549393885,1304.40449714661,11,6,593.61973,323.79258
"G10556",1989,57.16585,12.74852,"SWE",0.193515150972421,1.05690485133647,7.17150065486334,1117.61856079102,10,7,571.6585,400.16095
"G10556",1990,57.16585,12.74852,"SWE",-0.104291966630656,1.25042000230889,8.25326289172589,809.100151062011,32,2,1829.3072,114.3317
"G10556",1991,57.16585,12.74852,"SWE",0.021189299069938,1.14612803567824,8.24905655743325,1113.7216091156,39,11,2229.46815,628.82435
